ID,L1,L2,L3,N1,N2,N3,LA,NA
C42043,0.1913183,0.363874,0.4448008,0.1913183,0.363874,0.4448008,263.0441343,247.9574619
C42045,0.1569072,0.3527949,0.4902986,0.1569072,0.3527949,0.4902986,264.3754071,246.7537719
C42047,0.1508425,0.466387,0.3827927,0.1508425,0.466387,0.3827927,261.6570086,248.0728699
C42049,0.1610663,0.400246,0.4387002,0.1610663,0.400246,0.4387002,261.6053297,247.0600235
C42051,0.1920683,0.478791,0.3291399,0.1920683,0.478791,0.3291399,263.5818663,247.7964854
C42053,0.3126281,0.51874,0.168638,0.3126281,0.51874,0.168638,262.7908588,247.902146
C42055,0.1954084,0.428332,0.3762691,0.1954084,0.428332,0.3762691,262.6051047,247.9068675
C42057,0.2013538,0.493713,0.3049335,0.2013538,0.493713,0.3049335,263.4241486,248.043503
C42059,0.2094846,0.461903,0.3286236,0.2094846,0.461903,0.3286236,262.7631546,247.6439026
C42061,0.1697739,0.483169,0.3470647,0.1697739,0.483169,0.3470647,263.8968666,249.1297945
C42063,0.1684988,0.432115,0.3993937,0.1684988,0.432115,0.3993937,263.7943172,247.8694887
C42065,0.1782105,0.482933,0.3388723,0.1782105,0.482933,0.3388723,263.899514,248.8861589
C42067,0.2303168,0.4901,0.2795769,0.2303168,0.4901,0.2795769,262.8981588,247.0274461
C42069,0.1668615,0.3889826,0.4441563,0.1668615,0.3889826,0.4441563,262.0989316,248.6240888
C42071,0.2068958,0.389493,0.4035951,0.2068958,0.389493,0.4035951,262.4638242,246.8158336
C42073,0.1743652,0.433161,0.3924611,0.1743652,0.433161,0.3924611,263.2690702,247.7807785
C42075,0.2015099,0.428513,0.3699715,0.2015099,0.428513,0.3699715,263.92878,247.8786002
C42077,0.2108857,0.355069,0.4340377,0.2108857,0.355069,0.4340377,263.4557034,248.1114231
C42079,0.1849444,0.395246,0.419812,0.1849444,0.395246,0.419812,263.0855907,248.0962412
C42081,0.1702811,0.407134,0.4225815,0.1702811,0.407134,0.4225815,262.4439623,248.7192407
C42083,0.1854175,0.458148,0.3564194,0.1854175,0.458148,0.3564194,263.0791255,247.7025398
C42085,0.1751676,0.433763,0.3910666,0.1751676,0.433763,0.3910666,262.2560963,248.8404215
C42087,0.227627,0.487315,0.2850518,0.227627,0.487315,0.2850518,262.2900403,247.0697308
C42089,0.2040031,0.378453,0.4175474,0.2040031,0.378453,0.4175474,262.7698613,248.2734851
C42091,0.1137025,0.2900396,0.5962574,0.1137025,0.2900396,0.5962574,262.116395,248.7280205
C42093,0.1574888,0.414042,0.4284721,0.1574888,0.414042,0.4284721,262.7373472,248.7784336
C42095,0.1665747,0.367356,0.4660661,0.1665747,0.367356,0.4660661,263.4184157,248.464054
C42097,0.2193307,0.477506,0.3031597,0.2193307,0.477506,0.3031597,263.1184733,246.5128271
C42099,0.1691158,0.449775,0.3811064,0.1691158,0.449775,0.3811064,263.1701115,247.9100333
C42101,0.324869,0.3637559,0.3113734,0.324869,0.3637559,0.3113734,261.4045329,248.436119
C42103,0.1615335,0.3680463,0.4704201,0.1615335,0.3680463,0.4704201,261.922411,248.2249572
C42105,0.1884061,0.459475,0.3521274,0.1884061,0.459475,0.3521274,262.9729199,247.1048689
C42107,0.1947715,0.458574,0.3466618,0.1947715,0.458574,0.3466618,263.2008984,247.6208647
C42109,0.2187319,0.447987,0.3332803,0.2187319,0.447987,0.3332803,262.6969955,248.1887414
C42111,0.183133,0.470958,0.3459141,0.183133,0.470958,0.3459141,264.9572316,246.8766026
C42113,0.1663517,0.468834,0.3648129,0.1663517,0.468834,0.3648129,262.6087521,247.4118895
C42115,0.1794417,0.45064,0.3699301,0.1794417,0.45064,0.3699301,263.1945796,248.4479474
C42117,0.1719071,0.433929,0.3941576,0.1719071,0.433929,0.3941576,262.506519,248.3568027
C42119,0.2056807,0.414613,0.3797055,0.2056807,0.414613,0.3797055,262.6320538,248.2600186
C42121,0.184707,0.468638,0.3466459,0.184707,0.468638,0.3466459,263.2295688,249.2440096
C42123,0.1555374,0.449192,0.3952807,0.1555374,0.449192,0.3952807,263.3938583,247.5801019
C42125,0.1386345,0.394774,0.4665988,0.1386345,0.394774,0.4665988,263.5109505,247.329421
C42127,0.1780992,0.424308,0.3975942,0.1780992,0.424308,0.3975942,262.3336307,249.3060975
C42129,0.1297487,0.392436,0.4778089,0.1297487,0.392436,0.4778089,262.6507813,247.9731635
C42131,0.1537081,0.456672,0.3896258,0.1537081,0.456672,0.3896258,262.8240732,247.7050661
C42133,0.1805063,0.408348,0.4111385,0.1805063,0.408348,0.4111385,262.0044264,247.2600804
C44001,0.1218651,0.282963,0.5951692,0.1218651,0.282963,0.5951692,263.4348893,248.5822472
C44003,0.1311906,0.331678,0.5371315,0.1311906,0.331678,0.5371315,263.7251103,247.5958743
C44005,0.1123535,0.291425,0.596222,0.1123535,0.291425,0.596222,261.7913637,249.1347667
C44007,0.251564,0.341803,0.4066439,0.251564,0.341803,0.4066439,262.4225462,247.5082536
C44009,0.106814,0.291353,0.6018282,0.106814,0.291353,0.6018282,264.1919133,248.2641184
C45001,0.2963428,0.395351,0.3083044,0.2963428,0.395351,0.3083044,263.5176941,247.7223572
C45003,0.2268081,0.360585,0.4126181,0.2268081,0.360585,0.4126181,263.5801055,249.3391541
C45005,0.4231014,0.443138,0.1337613,0.4231014,0.443138,0.1337613,263.7329425,248.0429861
C45007,0.2167255,0.367158,0.4161181,0.2167255,0.367158,0.4161181,262.702319,246.8210561
C45009,0.3621914,0.355615,0.2821937,0.3621914,0.355615,0.2821937,263.3110471,246.2209365
C45011,0.3291105,0.396794,0.274087,0.3291105,0.396794,0.274087,263.3471753,247.0331255
C45013,0.157729,0.294542,0.5477385,0.157729,0.294542,0.5477385,263.1398806,248.0689875
C45015,0.1979022,0.354633,0.4474503,0.1979022,0.354633,0.4474503,262.8924045,247.2924917
C45017,0.2789898,0.416796,0.3042008,0.2789898,0.416796,0.3042008,262.0872091,247.0885819
C45019,0.1846141,0.291428,0.5239726,0.1846141,0.291428,0.5239726,263.6204829,248.3291753
C45021,0.2998599,0.403269,0.2968887,0.2998599,0.403269,0.2968887,263.5807573,247.2659598
C45023,0.317414,0.409281,0.2733097,0.317414,0.409281,0.2733097,262.4074134,248.2523296
C45025,0.3337573,0.438762,0.2274873,0.3337573,0.438762,0.2274873,263.0231378,247.3120346
C45027,0.3377068,0.405703,0.2565851,0.3377068,0.405703,0.2565851,261.7213131,248.477094
C45029,0.2849689,0.41019,0.3048565,0.2849689,0.41019,0.3048565,263.6536357,248.3500946
C45031,0.3035618,0.399791,0.2966286,0.3035618,0.399791,0.2966286,262.4774484,248.3830657
C45033,0.4009967,0.408948,0.190054,0.4009967,0.408948,0.190054,262.547295,248.0064215
C45035,0.1844121,0.335693,0.4798868,0.1844121,0.335693,0.4798868,264.0675087,247.6277001
C45037,0.292693,0.398787,0.3085189,0.292693,0.398787,0.3085189,263.1707945,248.2641388
C45039,0.3126146,0.421505,0.2658818,0.3126146,0.421505,0.2658818,263.069841,248.9817076
C45041,0.2693197,0.378273,0.3524282,0.2693197,0.378273,0.3524282,263.6270072,247.4634538
C45043,0.2393184,0.349619,0.4110605,0.2393184,0.349619,0.4110605,264.3258377,246.6615679
C45045,0.1976099,0.318525,0.4838538,0.1976099,0.318525,0.4838538,262.8375112,247.8268311
C45047,0.2702423,0.350448,0.3793198,0.2702423,0.350448,0.3793198,263.2689563,246.7206365
C45049,0.3332186,0.448622,0.2181669,0.3332186,0.448622,0.2181669,263.1393846,249.3087121
C45051,0.1924354,0.360751,0.4468362,0.1924354,0.360751,0.4468362,263.9332547,246.8458646
C45053,0.3516972,0.400486,0.2478135,0.3516972,0.400486,0.2478135,262.8400903,247.759737
C45055,0.2304436,0.395595,0.373956,0.2304436,0.395595,0.373956,263.4577528,247.7535052
C45057,0.2380313,0.376375,0.3855935,0.2380313,0.376375,0.3855935,262.4737709,247.2917395
C45059,0.2824111,0.390202,0.3273907,0.2824111,0.390202,0.3273907,263.2679454,247.5782109
C45061,0.3943225,0.450145,0.1555309,0.3943225,0.450145,0.1555309,263.6423345,248.1631586
C45063,0.1699696,0.339533,0.4904899,0.1699696,0.339533,0.4904899,263.2817565,248.0753397
C45065,0.3084403,0.365491,0.3260552,0.3084403,0.365491,0.3260552,263.2150828,248.8368363
C45067,0.3274628,0.4079,0.264644,0.3274628,0.4079,0.264644,263.3665104,247.7084329
C45069,0.3876938,0.441518,0.1707876,0.3876938,0.441518,0.1707876,262.6263413,246.4444849
C45071,0.3105627,0.399154,0.2902878,0.3105627,0.399154,0.2902878,262.5746809,248.1236416
C45073,0.211453,0.362198,0.426358,0.211453,0.362198,0.426358,262.7550318,248.4367967
C45075,0.3095145,0.388625,0.3018469,0.3095145,0.388625,0.3018469,263.0933204,249.2977008
C45077,0.1959145,0.36179,0.442304,0.1959145,0.36179,0.442304,263.2719029,248.6082463
C45079,0.2062583,0.30061,0.4931364,0.2062583,0.30061,0.4931364,261.6645118,248.1118486
C45081,0.3128459,0.405671,0.2814818,0.3128459,0.405671,0.2814818,262.0476383,247.8464759
C45083,0.2380859,0.35271,0.4091847,0.2380859,0.35271,0.4091847,264.2606425,247.4499154
C45085,0.2828099,0.356648,0.3605626,0.2828099,0.356648,0.3605626,262.3699949,247.5813622
C45087,0.2993843,0.422294,0.2783326,0.2993843,0.422294,0.2783326,263.1866016,247.9618609
C45089,0.3650296,0.437264,0.1977116,0.3650296,0.437264,0.1977116,263.5832937,248.6951374
C45091,0.1736825,0.3289687,0.4973471,0.1736825,0.3289687,0.4973471,263.247146,247.6629293
C46003,0.1670439,0.375428,0.4575349,0.1670439,0.375428,0.4575349,264.1262021,248.5983159
C46005,0.23289,0.351223,0.4158829,0.23289,0.351223,0.4158829,262.4513179,248.3114538
C46007,0.3232876,0.337688,0.3390273,0.3232876,0.337688,0.3390273,262.9252066,247.789518
C46009,0.1754924,0.394406,0.4301037,0.1754924,0.394406,0.4301037,263.6402898,247.1818591
C46011,0.1086627,0.301035,0.590315,0.1086627,0.301035,0.590315,263.2860238,247.816467
C46013,0.1329781,0.348552,0.5184667,0.1329781,0.348552,0.5184667,263.865802,249.108391
C46015,0.2060973,0.330265,0.4636404,0.2060973,0.330265,0.4636404,263.4040835,248.0892978
C46017,0.3375773,0.415422,0.2470003,0.3375773,0.415422,0.2470003,262.2810959,246.613773
C46019,0.1677883,0.389215,0.4429882,0.1677883,0.389215,0.4429882,263.5276078,247.8375743
C46021,0.1110773,0.407311,0.4815995,0.1110773,0.407311,0.4815995,263.4820321,247.9842789
C46023,0.210043,0.386764,0.4031968,0.210043,0.386764,0.4031968,263.5027613,247.2297563
C46025,0.1738363,0.40152,0.4246391,0.1738363,0.40152,0.4246391,262.4412872,248.2057574
C46027,0.1350038,0.279518,0.5854818,0.1350038,0.279518,0.5854818,263.1816316,247.9800738
C46029,0.140618,0.385326,0.4740457,0.140618,0.385326,0.4740457,262.98971,247.9396072
C46031,0.2673312,0.36496,0.3677361,0.2673312,0.36496,0.3677361,262.7331465,248.5076929
C46033,0.1414258,0.327254,0.5313231,0.1414258,0.327254,0.5313231,262.848205,248.7846766
C46035,0.1630664,0.31182,0.5251321,0.1630664,0.31182,0.5251321,262.8869287,247.5047605
C46037,0.1543508,0.394684,0.4509691,0.1543508,0.394684,0.4509691,262.1909832,249.2938172
C46039,0.1101785,0.41137,0.4784578,0.1101785,0.41137,0.4784578,262.498871,248.0904127
C46041,0.2322936,0.380456,0.3872534,0.2322936,0.380456,0.3872534,263.0580325,248.4221788
C46043,0.1371607,0.386512,0.4763521,0.1371607,0.386512,0.4763521,262.7419476,248.3447913
C46045,0.1390628,0.354222,0.5067182,0.1390628,0.354222,0.5067182,262.5461771,247.2990088
C46047,0.1520491,0.347766,0.500191,0.1520491,0.347766,0.500191,263.3578576,247.1543037
C46049,0.1198396,0.355562,0.5245939,0.1198396,0.355562,0.5245939,263.2686449,247.8909835
C46051,0.1759735,0.428035,0.3959955,0.1759735,0.428035,0.3959955,263.7131251,247.8577636
C46053,0.2009753,0.382915,0.416103,0.2009753,0.382915,0.416103,263.4004617,248.9783856
C46055,0.1854887,0.385217,0.4292923,0.1854887,0.385217,0.4292923,262.7718643,247.6716409
C46057,0.1444968,0.42923,0.4262902,0.1444968,0.42923,0.4262902,262.385018,248.7219558
C46059,0.1443518,0.356247,0.4993941,0.1443518,0.356247,0.4993941,261.9103455,247.9023143
C46061,0.1596387,0.377804,0.462556,0.1596387,0.377804,0.462556,263.7924373,247.8489056
C46063,0.1211498,0.330166,0.548688,0.1211498,0.330166,0.548688,262.0341094,247.9917477
C46065,0.1534995,0.317866,0.5286364,0.1534995,0.317866,0.5286364,263.6548166,248.562506
C46067,0.1673551,0.382318,0.4503202,0.1673551,0.382318,0.4503202,263.0625684,248.0629441
C46069,0.1388612,0.429913,0.4312305,0.1388612,0.429913,0.4312305,262.3706558,248.9752029
C46071,0.2448664,0.350237,0.4049106,0.2448664,0.350237,0.4049106,263.7504433,249.2886348
C46073,0.1611735,0.414419,0.4244193,0.1611735,0.414419,0.4244193,263.6842579,249.3274522
C46075,0.169117,0.431223,0.3996593,0.169117,0.431223,0.3996593,262.5679546,247.246953
C46077,0.1671973,0.385747,0.4470436,0.1671973,0.385747,0.4470436,263.0852446,247.4738314
C46079,0.1300108,0.342653,0.5273275,0.1300108,0.342653,0.5273275,263.2630888,247.7241472
C46081,0.1186747,0.335978,0.54536,0.1186747,0.335978,0.54536,262.2550359,247.8457944
C46083,0.1009368,0.26898,0.6300915,0.1009368,0.26898,0.6300915,263.8727492,246.647148
C46085,0.2161404,0.394332,0.3895141,0.2161404,0.394332,0.3895141,263.5865685,248.4068559
C46087,0.1559748,0.3496754,0.4943508,0.1559748,0.3496754,0.4943508,261.8919292,248.2943827
C46089,0.2731982,0.331455,0.3953493,0.2731982,0.331455,0.3953493,261.7315309,247.7454245
C46091,0.1471369,0.347785,0.5050863,0.1471369,0.347785,0.5050863,262.9198624,247.6206855
C46093,0.1290794,0.343118,0.5278111,0.1290794,0.343118,0.5278111,262.9339887,247.5523845
C46095,0.2784347,0.401533,0.3200359,0.2784347,0.401533,0.3200359,263.8844215,248.7296736
C46097,0.1651104,0.39021,0.4446774,0.1651104,0.39021,0.4446774,262.6071613,247.0736847
C46099,0.1502939,0.3211704,0.5285371,0.1502939,0.3211704,0.5285371,262.9782781,248.3396407
C46101,0.1193267,0.345387,0.53529,0.1193267,0.345387,0.53529,262.4011689,248.575046
C46102,0.3575119,0.3132581,0.329232,0.3575119,0.3132581,0.329232,262.9381414,248.467242
C46103,0.1410308,0.313428,0.5455344,0.1410308,0.313428,0.5455344,263.2656568,247.6611588
C46105,0.1890636,0.399229,0.4117014,0.1890636,0.399229,0.4117014,262.946337,247.2397233
C46107,0.1499623,0.412574,0.4374566,0.1499623,0.412574,0.4374566,262.6710986,247.8380978
C46109,0.2036324,0.37963,0.4167368,0.2036324,0.37963,0.4167368,262.6570302,246.8388108
C46111,0.1102685,0.38033,0.5094151,0.1102685,0.38033,0.5094151,262.8816845,248.4031662
C46115,0.1518375,0.386082,0.4620655,0.1518375,0.386082,0.4620655,263.9251483,248.301131
C46117,0.1584666,0.368539,0.4729951,0.1584666,0.368539,0.4729951,263.0152751,247.8598684
C46119,0.06142,0.3537055,0.5848725,0.06142,0.3537055,0.5848725,264.4319133,247.2041008
C46121,0.2818275,0.2959562,0.4222249,0.2818275,0.2959562,0.4222249,263.9892292,247.6445999
C46123,0.2119607,0.382963,0.4050792,0.2119607,0.382963,0.4050792,262.2645134,248.5200548
C46125,0.1383782,0.367699,0.4939389,0.1383782,0.367699,0.4939389,263.3717093,248.8908902
C46127,0.1298479,0.3271,0.543071,0.1298479,0.3271,0.543071,263.881619,247.8365298
C46129,0.1385357,0.379212,0.4822606,0.1385357,0.379212,0.4822606,262.7753155,247.6909975
C46135,0.1523673,0.353436,0.4942142,0.1523673,0.353436,0.4942142,262.5660793,248.6630647
C46137,0.2612234,0.391119,0.3476568,0.2612234,0.391119,0.3476568,264.1053839,247.971727
C47001,0.1979571,0.383423,0.4186039,0.1979571,0.383423,0.4186039,264.2856697,247.0805147
C47003,0.2703598,0.445148,0.284518,0.2703598,0.445148,0.284518,263.4582898,247.5174318
C47005,0.2626511,0.479371,0.2579874,0.2626511,0.479371,0.2579874,263.7478807,247.8491432
C47007,0.2968833,0.448317,0.2548023,0.2968833,0.448317,0.2548023,264.1627484,249.0426833
C47009,0.1731367,0.390355,0.4365112,0.1731367,0.390355,0.4365112,262.470275,249.220049
C47011,0.2273149,0.381806,0.3908758,0.2273149,0.381806,0.3908758,262.8447868,249.1505302
C47013,0.3044276,0.453937,0.241636,0.3044276,0.453937,0.241636,263.0964196,246.8662617
C47015,0.2087382,0.469194,0.3220609,0.2087382,0.469194,0.3220609,263.6217762,248.4884009
C47017,0.2765751,0.446494,0.2769375,0.2765751,0.446494,0.2769375,263.6130202,248.1325279
C47019,0.2570056,0.430046,0.312948,0.2570056,0.430046,0.312948,263.3066099,247.8921511
C47021,0.1981257,0.413573,0.3883175,0.1981257,0.413573,0.3883175,263.4358546,248.0511198
C47023,0.2248171,0.4218615,0.3533225,0.2248171,0.4218615,0.3533225,263.2467478,248.3147586
C47025,0.2692797,0.440825,0.2899034,0.2692797,0.440825,0.2899034,263.5374772,248.3984844
C47027,0.2817659,0.483891,0.2343487,0.2817659,0.483891,0.2343487,263.4360701,248.6308332
C47029,0.2868781,0.479856,0.2332724,0.2868781,0.479856,0.2332724,264.0718142,247.1148471
C47031,0.2121922,0.413742,0.3740904,0.2121922,0.413742,0.3740904,263.1256737,248.0551553
C47033,0.3105036,0.435222,0.2542557,0.3105036,0.435222,0.2542557,263.0609957,247.9688468
C47035,0.21019,0.416307,0.3735069,0.21019,0.416307,0.3735069,261.852949,248.6142921
C47037,0.2182269,0.3147365,0.4670389,0.2182269,0.3147365,0.4670389,263.924192,247.8910918
